printer_id,printer_name,cartridges,parts
400000028779,HP Color LaserJet Enterprise CP4025n,"[""400000030582""]","[""400000016907"", ""400000016908"", ""400000029033""]"
400000030001,Samsung Xpress SL-C430,"[""400000029997""]",[]
400000026417,Canon Fax-L400,"[""400000030509"", ""400000026405""]","[""400000015958""]"
400000026809,Samsung ML-2245,"[""400000014573""]","[""400000021215""]"
400000033427,Konica Minolta bizhub 7622,[],[]
400000026239,Kyocera Ecosys M2640IDW,"[""400000026135"", ""400000030408"", ""400000024266""]","[""400000024174"", ""400000024601"", ""400000024602""]"
400000028945,Brother FAX-2845,"[""400000030508"", ""400000030507"", ""400000019642"", ""400000019681""]","[""400000027142""]"
400000033660,Xerox Versalink С7020,[],"[""400000033573""]"
400000033437,Konica Minolta bizhub 5000i,[],[]
400000032399,Xerox Versant 3100 Press,"[""400000030966"", ""400000030969"", ""400000030968"", ""400000030967""]","[""400000031459"", ""400000032556"", ""400000032563"", ""400000033545"", ""400000033573"", ""400000032627"", ""400000031847"", ""400000032564"", ""400000032578"", ""400000032940"", ""400000032580"", ""400000032703"", ""400000032702"", ""400000032566"", ""400000032516"", ""400000032701"", ""400000031848"", ""400000033575"", ""400000032868"", ""400000032561"", ""400000032565"", ""400000032581"", ""400000031849"", ""400000031846"", ""400000032517"", ""400000032579""]"
400000026342,Kyocera TASKAlfa 181,"[""400000011690"", ""400000018345"", ""400000022462""]","[""400000026704""]"
400000029462,Samsung SF-565P,"[""200000001110"", ""400000026132""]","[""200000001644"", ""400000027146""]"
400000028757,Canon i-SENSYS MF728Cdw,"[""400000032752"", ""400000030570"", ""400000018143"", ""400000032754"", ""400000019312"", ""400000020487"", ""400000018145"", ""400000032753"", ""400000032755"", ""400000018144""]","[""400000015427"", ""400000030612"", ""400000022933""]"
400000032403,Xerox Color 570,"[""400000031935"", ""400000031439"", ""400000031444"", ""400000031440"", ""400000030953"", ""400000032351"", ""400000031441"", ""400000032348"", ""400000030954"", ""400000032346"", ""400000031442"", ""400000032345"", ""400000030955"", ""400000030956"", ""400000032347"", ""400000032975"", ""400000032974"", ""400000032352"", ""400000032349"", ""400000031437"", ""400000031443"", ""400000031572"", ""400000031571"", ""400000031570"", ""400000031569"", ""400000032350"", ""400000031438"", ""400000032977"", ""400000032976""]","[""400000031573"", ""400000032577"", ""400000031576"", ""400000031840"", ""400000033573"", ""400000031854"", ""400000032557"", ""400000032875"", ""400000031844"", ""400000032003"", ""400000033704"", ""400000032107"", ""400000031841"", ""400000031972"", ""400000031574"", ""400000031943"", ""400000031942"", ""400000031974"", ""400000032516"", ""400000031839"", ""400000031941"", ""400000031836"", ""400000031940"", ""400000032104"", ""400000032873"", ""400000032151"", ""400000032576"", ""400000031973"", ""400000031575"", ""400000032874"", ""400000032002"", ""400000031843"", ""400000031837"", ""400000032150"", ""400000032872"", ""400000032581"", ""400000032109"", ""400000031971"", ""400000031838"", ""400000031975"", ""400000032121"", ""400000031842"", ""400000032108"", ""400000032149""]"
400000033404,Konica Minolta bizhub 161,[],[]
400000033745,Pantum P3010DW,"[""400000033642""]","[""400000032005""]"
400000033173,Xerox PrimeLink B9100,[],"[""400000032581"", ""400000032516""]"
400000026269,Kyocera Ecosys M3560idn,"[""400000026266"", ""400000030419""]","[""400000030648"", ""400000024174"", ""400000030652"", ""400000030647"", ""400000030650"", ""400000017716"", ""400000030649"", ""400000024601"", ""400000030651"", ""400000033383""]"
400000028892,HP LaserJet Pro MFP M225rdn,"[""400000030394"", ""400000019120"", ""400000030395"", ""400000020133"", ""400000021216"", ""400000030363""]","[""400000014883"", ""400000009850"", ""400000017602"", ""400000030165"", ""400000030017""]"
400000032412,Xerox WorkCentre WC7755,[],"[""400000032581"", ""400000032516"", ""400000032107"", ""400000032577"", ""400000031838"", ""400000032104"", ""400000032121"", ""400000032108"", ""400000032149""]"
400000026599,HP LaserJet M1120n MFP,"[""400000026129"", ""400000003115"", ""400000030274"", ""400000015579""]","[""400000012999"", ""400000014883"", ""400000009850"", ""400000030312"", ""400000030632"", ""400000017602"", ""400000022453"", ""400000030165"", ""400000030017"", ""400000030314"", ""400000030021""]"
400000026553,Canon i-SENSYS MF5880dn,"[""400000015223"", ""400000030202"", ""400000026131"", ""400000015221"", ""400000030354""]","[""400000015958"", ""400000030165"", ""400000002831"", ""400000021214"", ""400000013502"", ""400000030636""]"
400000032682,Konica Minolta Bizhub C3350,"[""400000032479"", ""400000032478"", ""400000032480"", ""400000032477""]","[""400000030896""]"
400000031076,Konica Minolta bizhub C452,[],"[""400000030895"", ""400000031817"", ""400000030894"", ""400000033730"", ""400000033724"", ""400000031615"", ""400000031428"", ""400000031364""]"
400000028658,HP LaserJet Enterprise 500 Color M551dn,"[""400000028659"", ""400000030585"", ""400000028662"", ""400000028661"", ""400000028660""]","[""400000016907"", ""400000029033"", ""400000016908"", ""400000026157"", ""400000022933""]"
400000030992,Xerox D125,"[""400000030965"", ""400000031596""]","[""400000033196"", ""400000031460"", ""400000033575"", ""400000033573""]"
400000026576,HP LaserJet 4350,"[""200000003714""]","[""400000015038"", ""200000001820""]"
400000026631,HP LaserJet Pro MFP M127fn,"[""400000030394"", ""400000019120"", ""400000030395"", ""400000020133"", ""400000021216"", ""400000030363""]","[""400000017602"", ""400000030165"", ""400000030017"", ""400000009850""]"
400000028171,Canon i-SENSYS MF429x,"[""400000025991"", ""400000030326""]","[""400000033101""]"
400000032408,Xerox DocuColor DC250,[],"[""400000032581"", ""400000032516"", ""400000033704"", ""400000032107"", ""400000032577"", ""400000031838"", ""400000032104"", ""400000032151"", ""400000033573"", ""400000032121"", ""400000032108"", ""400000032149""]"
400000028544,Canon i-SENSYS MF419x,"[""400000015223"", ""400000030202"", ""400000026131"", ""400000015221"", ""400000023293"", ""400000030354""]","[""400000015958"", ""400000002831"", ""400000021214"", ""400000013502""]"
400000029786,Kyocera KM-C3225,"[""400000029793""]",[]
400000026418,Canon LBP3200,"[""400000012250"", ""200000001808"", ""400000026727"", ""400000030270""]","[""400000011757"", ""400000015958"", ""400000002831"", ""400000010374"", ""400000033095""]"
400000026165,Kyocera Mita FS-1900,"[""400000030424"", ""400000026166""]",[]
400000033280,Canon imageRUNNER ADVANCE C9075 PRO,[],"[""400000033194""]"
400000033792,Ricoh Pro C9200,[],"[""400000033698""]"
400000032414,Konica Minolta Bizhub PRO 951,"[""400000030296""]","[""400000032173"", ""400000031867"", ""400000031932"", ""400000031868"", ""400000033724"", ""400000031615"", ""400000032908"", ""400000033700"", ""400000031824""]"
400000033532,Konica Minolta 7222,[],[]
400000026641,HP LaserJet Pro MFP M426fdn,"[""400000025991"", ""400000030399"", ""400000030400""]","[""400000029975"", ""400000029976"", ""400000033101"", ""400000026019"", ""400000029977"", ""400000030311"", ""400000024837"", ""400000021558""]"
400000026899,Samsung SCX-5530FN,"[""400000026897"", ""400000030529""]","[""400000010567"", ""400000021215""]"
400000028975,Canon FC 204,"[""400000027202"", ""400000030159"", ""400000029970"", ""400000027203""]","[""400000023565""]"
400000032397,Konica Minolta Bizhub PRESS C70hc,[],"[""400000030671"", ""400000033187"", ""400000030974"", ""400000031931"", ""400000033724"", ""400000033182"", ""400000031871"", ""400000033189"", ""400000031431"", ""400000033729"", ""400000031820"", ""400000032259"", ""400000031929"", ""400000030670"", ""400000033730"", ""400000031615"", ""400000033700"", ""400000033725"", ""400000033186"", ""400000030673"", ""400000033720"", ""400000033701"", ""400000033346"", ""400000033241"", ""400000031469"", ""400000031819"", ""400000031115"", ""400000033192"", ""400000030975"", ""400000033191"", ""400000033185"", ""400000033188"", ""400000032838"", ""400000030672""]"
400000026975,Ricoh Aficio SP1000S,"[""400000026969"", ""400000030200""]","[""400000022363""]"
400000026974,Oki B2540 MFP,"[""400000026971"", ""400000030524"", ""400000030525"", ""400000026970""]",[]
400000033420,Konica Minolta bizhub 4040,[],[]
400000031045,Konica Minolta bizhub 423,[],"[""400000030895"", ""400000030894"", ""400000032570"", ""400000030896"", ""400000030898""]"
400000026629,Canon i-SENSYS MF4580dn,"[""400000014981"", ""400000015579"", ""400000030514"", ""400000026499"", ""400000014786"", ""400000026129""]","[""400000012999"", ""400000014883"", ""400000009850"", ""400000033101"", ""400000030632"", ""400000017602"", ""400000030165"", ""400000030017"", ""400000030022"", ""400000030314"", ""400000030021""]"
400000026552,Canon i-SENSYS MF5840,"[""400000015223"", ""400000030202"", ""400000026131"", ""400000023293""]","[""400000015958"", ""400000030165"", ""400000002831"", ""400000021214"", ""400000013502"", ""400000030636""]"
400000029512,Pantum M5000,"[""400000030430""]","[""400000025306""]"
400000029724,Samsung SL-M2826ND,"[""400000029728""]",[]
400000026477,Canon i-SENSYS MF4010,"[""400000013234"", ""400000012388"", ""400000030513"", ""400000011518"", ""400000013499""]","[""400000015958"", ""400000030633"", ""400000009229"", ""400000002831"", ""400000016407""]"
400000028918,Brother FAX-8360,"[""400000028905"", ""400000029972""]","[""400000023607""]"
400000028861,Samsung SCX-4605,"[""400000015226"", ""400000030444"", ""400000030445""]","[""400000027147"", ""400000021245""]"
400000032456,Konica Minolta Bizhub C650i,"[""400000029630"", ""400000031863"", ""400000031862"", ""400000031861"", ""400000031860"", ""400000032152"", ""400000032153""]","[""400000021871"", ""400000031922"", ""400000030894"", ""400000031427"", ""400000030897"", ""400000031104"", ""400000030898"", ""400000032554"", ""400000032571"", ""400000032111""]"
400000026645,Canon i-SENSYS LBP312x,"[""400000026642"", ""400000030329""]","[""400000029975"", ""400000033101""]"
400000026597,Canon i-SENSYS LBP-3100,"[""400000030328"", ""400000026129"", ""400000015579""]","[""400000012999"", ""400000009850"", ""400000030632"", ""400000017602"", ""400000030165"", ""400000030017"", ""400000030314"", ""400000030021""]"
400000028459,Canon Fax-L295,"[""400000028381"", ""400000030201""]","[""400000002831""]"
400000026189,Kyocera FS-9100DN,"[""400000030282"", ""400000026195""]",[]
400000028803,Canon i-SENSYS MF226dn,"[""400000028813"", ""400000030324""]","[""400000017602"", ""400000030314"", ""400000030017"", ""400000009850""]"
400000033459,Konica Minolta bizhub C350,[],[]
400000033516,Konica Minolta/Develop ineo+ 654e,[],[]
400000029751,Xerox WorkCentre 3210N,"[""400000029753"", ""400000030474""]","[""400000030638""]"
400000033158,Xerox Versant 180i Press,"[""400000031874"", ""400000031875"", ""400000031876"", ""400000032841"", ""400000030961"", ""400000031581"", ""400000030964"", ""400000030963"", ""400000030962"", ""400000031873"", ""400000032839"", ""400000032842"", ""400000032840"", ""400000031669"", ""400000031668"", ""400000031582""]","[""400000031459"", ""400000032556"", ""400000032563"", ""400000033545"", ""400000031584"", ""400000033573"", ""400000031984"", ""400000031847"", ""400000032564"", ""400000031583"", ""400000031986"", ""400000031954"", ""400000031985"", ""400000032578"", ""400000032940"", ""400000032580"", ""400000031953"", ""400000031955"", ""400000032566"", ""400000032516"", ""400000031987"", ""400000031848"", ""400000033575"", ""400000032868"", ""400000031952"", ""400000032561"", ""400000032565"", ""400000032581"", ""400000031849"", ""400000031846"", ""400000032517"", ""400000031671"", ""400000032579""]"
400000027220,Xerox WorkCentre 5330,"[""400000030497"", ""400000027219""]","[""400000022938""]"
400000026341,Kyocera TASKAlfa 180,"[""400000011690"", ""400000018345"", ""400000022462""]","[""400000026704""]"
400000026398,HP LaserJet 1220,"[""400000030364"", ""200000000393"", ""400000014970"", ""400000012992""]","[""400000011757"", ""400000015958"", ""400000011851"", ""400000002831"", ""400000021214"", ""400000025157"", ""400000010374"", ""400000033095""]"
400000033273,Canon imageRUNNER ADVANCE C7565,[],"[""400000033195"", ""400000033194""]"
400000026389,Kyocera KM-5035,"[""400000030490"", ""400000026378""]",[]
400000031436,Konica Minolta AccurioPress C6100,"[""400000033322"", ""400000033319"", ""400000033321"", ""400000031473"", ""400000030669"", ""400000030667"", ""400000030666"", ""400000030665"", ""400000024363"", ""400000031472"", ""400000024364"", ""400000033320"", ""400000024348"", ""400000030668""]","[""400000031514"", ""400000033742"", ""400000031365"", ""400000031366"", ""400000031512"", ""400000031511"", ""400000033730"", ""400000032258"", ""400000033724"", ""400000030949"", ""400000033720"", ""400000030970"", ""400000031434"", ""400000031429"", ""400000031513""]"
400000033297,Xerox WorkCentre 4127,[],"[""400000033196""]"
400000028957,Brother DCP-1512,"[""400000030198"", ""400000028961""]","[""400000030641"", ""400000025926""]"
400000033543,Konica Minolta bizhub 40p,[],[]
400000026623,Canon i-SENSYS MF4410,"[""400000014981"", ""400000015579"", ""400000030514"", ""400000026499"", ""400000014786"", ""400000026129""]","[""400000012999"", ""400000014883"", ""400000009850"", ""400000030632"", ""400000017602"", ""400000030165"", ""400000030017"", ""400000030022"", ""400000030314"", ""400000030021""]"
400000026362,Kyocera KM-3040,"[""400000026364"", ""400000030491""]",[]
400000033810,Xerox AltaLink C8145,"[""400000032445"", ""400000032443"", ""400000032444"", ""400000032446""]","[""400000033704"", ""400000032448"", ""400000032450"", ""400000032449"", ""400000032447""]"
400000030990,Xerox D95,"[""400000030965"", ""400000031596""]","[""400000033196"", ""400000031460"", ""400000033575"", ""400000033573""]"
400000026908,Xerox Phaser 3320,"[""400000026909"", ""400000030479"", ""400000026956"", ""400000030478""]","[""400000024172""]"
400000026640,HP LaserJet Pro M402dn,"[""400000025991"", ""400000030399"", ""400000030400""]","[""400000029975"", ""400000029976"", ""400000033101"", ""400000026019"", ""400000029977"", ""400000030311"", ""400000024837"", ""400000021558""]"
400000027293,Brother MFC-7360NR,"[""400000030507"", ""400000017385"", ""400000030505"", ""400000019681"", ""400000029061"", ""400000030508"", ""400000019642""]","[""400000027142""]"
400000033472,Konica Minolta Bizhub 36,[],"[""400000030894"", ""400000030896"", ""400000030898""]"
400000026368,Kyocera KM-4050,"[""200000005717"", ""400000016149""]","[""400000025387""]"
400000027205,Canon FC 100,"[""400000027202"", ""400000030159"", ""400000029970"", ""400000027203""]","[""400000023565""]"
400000027765,HP Color LaserJet CM1015,"[""400000027165"", ""400000027163"", ""400000027162"", ""400000030574"", ""400000027164""]","[""400000024216"", ""400000020609"", ""400000022933""]"
400000031068,Konica Minolta bizhub 454e,[],"[""400000021871"", ""400000016173"", ""400000030895"", ""400000030894"", ""400000031930"", ""400000031427"", ""400000032500"", ""400000030888"", ""400000030897"", ""400000033724"", ""400000032570"", ""400000031615"", ""400000030896"", ""400000031222"", ""400000032568"", ""400000030898"", ""400000031611"", ""400000032571""]"
400000033283,Canon imageRUNNER ADVANCE DX C7765i,[],"[""400000033195"", ""400000033194""]"
400000028979,Canon FC 224,"[""400000027202"", ""400000030159"", ""400000029970"", ""400000027203""]","[""400000023565""]"
400000032674,Xerox AltaLink C8055,"[""400000032575"", ""400000032555"", ""400000031939"", ""400000031937"", ""400000031938"", ""400000031936""]","[""400000031851"", ""400000033704"", ""400000032567"", ""400000032574"", ""400000033247"", ""400000031850"", ""400000032562"", ""400000031853"", ""400000033246"", ""400000033245"", ""400000031852""]"
